,State,Year,Quarter,District,RegisteredUser
3821,himachal-pradesh,2018,1,sirmaur district,15880
3822,himachal-pradesh,2018,1,shimla district,28214
3823,himachal-pradesh,2018,1,bilaspur district,11975
3824,himachal-pradesh,2018,1,hamirpur district,15614
3825,himachal-pradesh,2018,1,una district,13234
3826,himachal-pradesh,2018,1,kangra district,39016
3827,himachal-pradesh,2018,1,kullu district,15318
3828,himachal-pradesh,2018,1,mandi district,26238
3829,himachal-pradesh,2018,1,lahul and spiti district,487
3830,himachal-pradesh,2018,1,chamba district,8678
3831,himachal-pradesh,2018,1,kinnaur district,2684
3832,himachal-pradesh,2018,4,solan district,113278
3833,himachal-pradesh,2018,4,sirmaur district,38194
3834,himachal-pradesh,2018,4,shimla district,64640
3835,himachal-pradesh,2018,4,bilaspur district,26517
3836,himachal-pradesh,2018,4,hamirpur district,35979
3837,himachal-pradesh,2018,4,una district,32451
3838,himachal-pradesh,2018,4,kangra district,92887
3839,himachal-pradesh,2018,4,kullu district,34719
3840,himachal-pradesh,2018,4,mandi district,58526
3841,himachal-pradesh,2018,4,lahul and spiti district,1078
3842,himachal-pradesh,2018,4,chamba district,21538
3843,himachal-pradesh,2018,4,kinnaur district,6536
3844,himachal-pradesh,2021,3,solan district,360324
3845,himachal-pradesh,2021,3,sirmaur district,134870
3846,himachal-pradesh,2021,3,shimla district,235163
3847,himachal-pradesh,2021,3,bilaspur district,91291
3848,himachal-pradesh,2021,3,hamirpur district,126753
3849,himachal-pradesh,2021,3,una district,116973
3850,himachal-pradesh,2021,3,kangra district,355274
3851,himachal-pradesh,2021,3,kullu district,124078
3852,himachal-pradesh,2021,3,mandi district,216188
3853,himachal-pradesh,2021,3,lahul and spiti district,4660
3854,himachal-pradesh,2021,3,chamba district,90344
3855,himachal-pradesh,2021,3,kinnaur district,24708
3856,himachal-pradesh,2021,2,solan district,334716
3857,himachal-pradesh,2021,2,sirmaur district,124764
3858,himachal-pradesh,2021,2,shimla district,218068
3859,himachal-pradesh,2021,2,bilaspur district,84508
3860,himachal-pradesh,2021,2,hamirpur district,117381
3861,himachal-pradesh,2021,2,una district,108338
3862,himachal-pradesh,2021,2,kangra district,329232
3863,himachal-pradesh,2021,2,kullu district,115278
3864,himachal-pradesh,2021,2,mandi district,200277
3865,himachal-pradesh,2021,2,lahul and spiti district,4254
3866,himachal-pradesh,2021,2,chamba district,83542
3867,himachal-pradesh,2021,2,kinnaur district,22793
3868,himachal-pradesh,2021,1,solan district,312360
3869,himachal-pradesh,2021,1,sirmaur district,115705
3870,himachal-pradesh,2021,1,shimla district,202911
3871,himachal-pradesh,2021,1,bilaspur district,78663
3872,himachal-pradesh,2021,1,hamirpur district,109372
3873,himachal-pradesh,2021,1,una district,100832
3874,himachal-pradesh,2021,1,kangra district,306531
3875,himachal-pradesh,2021,1,kullu district,107536
3876,himachal-pradesh,2021,1,mandi district,186340
3877,himachal-pradesh,2021,1,lahul and spiti district,3938
3878,himachal-pradesh,2021,1,chamba district,77599
3879,himachal-pradesh,2021,1,kinnaur district,21164
3880,himachal-pradesh,2021,4,solan district,385901
3881,himachal-pradesh,2021,4,sirmaur district,144716
3882,himachal-pradesh,2021,4,shimla district,251745
3883,himachal-pradesh,2021,4,bilaspur district,97687
3884,himachal-pradesh,2021,4,hamirpur district,135670
3885,himachal-pradesh,2021,4,una district,125192
3886,himachal-pradesh,2021,4,kangra district,380492
3887,himachal-pradesh,2021,4,kullu district,132702
3888,himachal-pradesh,2021,4,mandi district,231360
3889,himachal-pradesh,2021,4,lahul and spiti district,5052
3890,himachal-pradesh,2021,4,chamba district,96745
3891,himachal-pradesh,2021,4,kinnaur district,26485
3892,himachal-pradesh,2022,3,solan district,457393
3893,himachal-pradesh,2022,3,sirmaur district,171743
3894,himachal-pradesh,2022,3,shimla district,296508
3895,himachal-pradesh,2022,3,bilaspur district,115654
3896,himachal-pradesh,2022,3,hamirpur district,160759
3897,himachal-pradesh,2022,3,una district,148148
3898,himachal-pradesh,2022,3,kangra district,449619
3899,himachal-pradesh,2022,3,kullu district,156387
3900,himachal-pradesh,2022,3,mandi district,273475
3901,himachal-pradesh,2022,3,lahul and spiti district,5900
3902,himachal-pradesh,2022,3,chamba district,114576
3903,himachal-pradesh,2022,3,kinnaur district,31414
3904,himachal-pradesh,2022,2,solan district,433753
3905,himachal-pradesh,2022,2,sirmaur district,163150
3906,himachal-pradesh,2022,2,shimla district,282560
3907,himachal-pradesh,2022,2,bilaspur district,110019
3908,himachal-pradesh,2022,2,hamirpur district,152759
3909,himachal-pradesh,2022,2,una district,140791
3910,himachal-pradesh,2022,2,kangra district,427676
3911,himachal-pradesh,2022,2,kullu district,148844
3912,himachal-pradesh,2022,2,mandi district,260233
3913,himachal-pradesh,2022,2,lahul and spiti district,5657
3914,himachal-pradesh,2022,2,chamba district,109087
3915,himachal-pradesh,2022,2,kinnaur district,29878
3916,himachal-pradesh,2022,1,solan district,410487
3917,himachal-pradesh,2022,1,sirmaur district,154267
3918,himachal-pradesh,2022,1,shimla district,267642
3919,himachal-pradesh,2022,1,bilaspur district,104121
3920,himachal-pradesh,2022,1,hamirpur district,144434
3921,himachal-pradesh,2022,1,una district,133249
3922,himachal-pradesh,2022,1,kangra district,405048
3923,himachal-pradesh,2022,1,kullu district,141024
3924,himachal-pradesh,2022,1,mandi district,246307
3925,himachal-pradesh,2022,1,lahul and spiti district,5365
3926,himachal-pradesh,2022,1,chamba district,103270
3927,himachal-pradesh,2022,1,kinnaur district,28269
3928,himachal-pradesh,2022,4,solan district,479537
3929,himachal-pradesh,2022,4,sirmaur district,179223
3930,himachal-pradesh,2022,4,shimla district,308448
3931,himachal-pradesh,2022,4,bilaspur district,120345
3932,himachal-pradesh,2022,4,hamirpur district,167686
3933,himachal-pradesh,2022,4,una district,154314
3934,himachal-pradesh,2022,4,kangra district,468410
3935,himachal-pradesh,2022,4,kullu district,162922
3936,himachal-pradesh,2022,4,mandi district,284425
3937,himachal-pradesh,2022,4,lahul and spiti district,6057
3938,himachal-pradesh,2022,4,chamba district,118985
3939,himachal-pradesh,2022,4,kinnaur district,32724
3940,andaman-&-nicobar-islands,2019,3,north and middle andaman district,2662
3941,andaman-&-nicobar-islands,2019,3,south andaman district,20518
3942,andaman-&-nicobar-islands,2019,3,nicobars district,751
3943,andaman-&-nicobar-islands,2019,2,north and middle andaman district,2417
3944,andaman-&-nicobar-islands,2019,2,south andaman district,18621
3945,andaman-&-nicobar-islands,2019,2,nicobars district,693
3946,andaman-&-nicobar-islands,2019,1,north and middle andaman district,2013
3947,andaman-&-nicobar-islands,2019,1,south andaman district,15961
3948,andaman-&-nicobar-islands,2019,1,nicobars district,622
3949,andaman-&-nicobar-islands,2019,4,north and middle andaman district,2955
3950,andaman-&-nicobar-islands,2019,4,south andaman district,22202
3951,andaman-&-nicobar-islands,2019,4,nicobars district,803
3952,andaman-&-nicobar-islands,2020,3,north and middle andaman district,5355
3953,andaman-&-nicobar-islands,2020,3,south andaman district,34833
3954,andaman-&-nicobar-islands,2020,3,nicobars district,1147
3955,andaman-&-nicobar-islands,2020,2,north and middle andaman district,4100
3956,andaman-&-nicobar-islands,2020,2,south andaman district,27626
3957,andaman-&-nicobar-islands,2020,2,nicobars district,984
3958,andaman-&-nicobar-islands,2020,1,north and middle andaman district,3315
3959,andaman-&-nicobar-islands,2020,1,south andaman district,24174
3960,andaman-&-nicobar-islands,2020,1,nicobars district,879
3961,andaman-&-nicobar-islands,2020,4,north and middle andaman district,7076
3962,andaman-&-nicobar-islands,2020,4,south andaman district,43908
3963,andaman-&-nicobar-islands,2020,4,nicobars district,1412
3964,andaman-&-nicobar-islands,2018,3,north and middle andaman district,1208
3965,andaman-&-nicobar-islands,2018,3,south andaman district,10474
3966,andaman-&-nicobar-islands,2018,3,nicobars district,467
3967,andaman-&-nicobar-islands,2018,2,north and middle andaman district,911
3968,andaman-&-nicobar-islands,2018,2,south andaman district,8143
3969,andaman-&-nicobar-islands,2018,2,nicobars district,351
3970,andaman-&-nicobar-islands,2018,1,north and middle andaman district,632
3971,andaman-&-nicobar-islands,2018,1,south andaman district,5846
3972,andaman-&-nicobar-islands,2018,1,nicobars district,262
3973,andaman-&-nicobar-islands,2018,4,north and middle andaman district,1553
3974,andaman-&-nicobar-islands,2018,4,south andaman district,13133
3975,andaman-&-nicobar-islands,2018,4,nicobars district,536
3976,andaman-&-nicobar-islands,2021,3,north and middle andaman district,9263
3977,andaman-&-nicobar-islands,2021,3,south andaman district,55873
3978,andaman-&-nicobar-islands,2021,3,nicobars district,1846
3979,andaman-&-nicobar-islands,2021,2,north and middle andaman district,8493
3980,andaman-&-nicobar-islands,2021,2,south andaman district,51903
3981,andaman-&-nicobar-islands,2021,2,nicobars district,1699
3982,andaman-&-nicobar-islands,2021,1,north and middle andaman district,7833
3983,andaman-&-nicobar-islands,2021,1,south andaman district,48352
3984,andaman-&-nicobar-islands,2021,1,nicobars district,1573
3985,andaman-&-nicobar-islands,2021,4,north and middle andaman district,10002
3986,andaman-&-nicobar-islands,2021,4,south andaman district,59807
3987,andaman-&-nicobar-islands,2021,4,nicobars district,1971
3988,andaman-&-nicobar-islands,2022,3,north and middle andaman district,11897
3989,andaman-&-nicobar-islands,2022,3,south andaman district,70445
3990,andaman-&-nicobar-islands,2022,3,nicobars district,2300
3991,andaman-&-nicobar-islands,2022,2,north and middle andaman district,11379
3992,andaman-&-nicobar-islands,2022,2,south andaman district,66959
3993,andaman-&-nicobar-islands,2022,2,nicobars district,2192
3994,andaman-&-nicobar-islands,2022,1,north and middle andaman district,10720
3995,andaman-&-nicobar-islands,2022,1,south andaman district,63487
3996,andaman-&-nicobar-islands,2022,1,nicobars district,2081
3997,andaman-&-nicobar-islands,2022,4,north and middle andaman district,12361
3998,andaman-&-nicobar-islands,2022,4,south andaman district,73692
3999,andaman-&-nicobar-islands,2022,4,nicobars district,2389
4000,karnataka,2019,3,mysuru district,601068
4001,karnataka,2019,3,chitradurga district,175696
4002,karnataka,2019,3,kalaburagi district,306756
4003,karnataka,2019,3,ramanagara district,205821
4004,karnataka,2019,3,mandya district,234243
4005,karnataka,2019,3,kodagu district,73300
4006,karnataka,2019,3,chikkamagaluru district,140270
4007,karnataka,2019,3,haveri district,138074
4008,karnataka,2019,3,ballari district,376264
4009,karnataka,2019,3,belagavi district,568340
4010,karnataka,2019,3,kolar district,277877
4011,karnataka,2019,3,uttara kannada district,177303
4012,karnataka,2019,3,tumakuru district,366543
4013,karnataka,2019,3,yadgir district,90633
4014,karnataka,2019,3,bengaluru urban district,6383771
4015,karnataka,2019,3,chikkaballapura district,191086
4016,karnataka,2019,3,davanagere district,259239
4017,karnataka,2019,3,bagalkote district,227893
4018,karnataka,2019,3,vijayapura district,272575
4019,karnataka,2019,3,koppal district,140202
4020,karnataka,2019,3,bidar district,211382
4021,karnataka,2019,3,bengaluru rural district,361924
4022,karnataka,2019,3,raichur district,219963
4023,karnataka,2019,3,chamarajanagara district,83829
4024,karnataka,2019,3,dakshina kannada district,363240
4025,karnataka,2019,3,hassan district,239587
4026,karnataka,2019,3,dharwad district,397243
4027,karnataka,2019,3,shivamogga district,246474
4028,karnataka,2019,3,udupi district,191625
4029,karnataka,2019,3,gadag district,112854
4030,karnataka,2019,2,mysuru district,517839
4031,karnataka,2019,2,chitradurga district,152893
4032,karnataka,2019,2,kalaburagi district,267907
4033,karnataka,2019,2,ramanagara district,177164
4034,karnataka,2019,2,mandya district,200103
4035,karnataka,2019,2,kodagu district,60977
4036,karnataka,2019,2,chikkamagaluru district,119458
4037,karnataka,2019,2,haveri district,120318
4038,karnataka,2019,2,ballari district,330704
4039,karnataka,2019,2,belagavi district,492435
4040,karnataka,2019,2,kolar district,240400
4041,karnataka,2019,2,uttara kannada district,155128
4042,karnataka,2019,2,tumakuru district,312592
4043,karnataka,2019,2,yadgir district,79499
4044,karnataka,2019,2,bengaluru urban district,5694165
4045,karnataka,2019,2,chikkaballapura district,165237
4046,karnataka,2019,2,davanagere district,226600
4047,karnataka,2019,2,bagalkote district,202371
4048,karnataka,2019,2,vijayapura district,237960
4049,karnataka,2019,2,koppal district,122344
4050,karnataka,2019,2,bidar district,185622
4051,karnataka,2019,2,bengaluru rural district,314610
4052,karnataka,2019,2,raichur district,192262
4053,karnataka,2019,2,chamarajanagara district,71698
4054,karnataka,2019,2,dakshina kannada district,306684
4055,karnataka,2019,2,hassan district,205501
4056,karnataka,2019,2,dharwad district,342439
4057,karnataka,2019,2,shivamogga district,210772
4058,karnataka,2019,2,udupi district,163912
4059,karnataka,2019,2,gadag district,98493
4060,karnataka,2019,1,mysuru district,432208
4061,karnataka,2019,1,chitradurga district,127578
4062,karnataka,2019,1,kalaburagi district,230020
4063,karnataka,2019,1,ramanagara district,148213
4064,karnataka,2019,1,mandya district,164533
4065,karnataka,2019,1,kodagu district,47953
4066,karnataka,2019,1,chikkamagaluru district,98090
4067,karnataka,2019,1,haveri district,100853
4068,karnataka,2019,1,ballari district,281648
4069,karnataka,2019,1,belagavi district,412265
4070,karnataka,2019,1,kolar district,201909
4071,karnataka,2019,1,uttara kannada district,131243
4072,karnataka,2019,1,tumakuru district,258398
4073,karnataka,2019,1,yadgir district,67099
4074,karnataka,2019,1,bengaluru urban district,5003207
4075,karnataka,2019,1,chikkaballapura district,137719
4076,karnataka,2019,1,davanagere district,191840
4077,karnataka,2019,1,bagalkote district,173415
4078,karnataka,2019,1,vijayapura district,199735
4079,karnataka,2019,1,koppal district,103151
4080,karnataka,2019,1,bidar district,160253
4081,karnataka,2019,1,bengaluru rural district,267147
4082,karnataka,2019,1,raichur district,163836
4083,karnataka,2019,1,chamarajanagara district,59101
4084,karnataka,2019,1,dakshina kannada district,254135
4085,karnataka,2019,1,hassan district,169484
4086,karnataka,2019,1,dharwad district,287568
4087,karnataka,2019,1,shivamogga district,174221
4088,karnataka,2019,1,udupi district,136628
4089,karnataka,2019,1,gadag district,82724
4090,karnataka,2019,4,mysuru district,686169
4091,karnataka,2019,4,chitradurga district,204763
4092,karnataka,2019,4,kalaburagi district,355228
4093,karnataka,2019,4,ramanagara district,238556
4094,karnataka,2019,4,mandya district,272705
4095,karnataka,2019,4,kodagu district,86496
4096,karnataka,2019,4,chikkamagaluru district,164190
4097,karnataka,2019,4,haveri district,160702
4098,karnataka,2019,4,ballari district,429391
4099,karnataka,2019,4,belagavi district,656749
4100,karnataka,2019,4,kolar district,321279
4101,karnataka,2019,4,uttara kannada district,202180
4102,karnataka,2019,4,tumakuru district,428605
4103,karnataka,2019,4,yadgir district,105445
4104,karnataka,2019,4,bengaluru urban district,7016836
4105,karnataka,2019,4,chikkaballapura district,221609
4106,karnataka,2019,4,davanagere district,298755
4107,karnataka,2019,4,bagalkote district,260054
4108,karnataka,2019,4,vijayapura district,314097
4109,karnataka,2019,4,koppal district,162861
4110,karnataka,2019,4,bidar district,243303
4111,karnataka,2019,4,bengaluru rural district,411896
4112,karnataka,2019,4,raichur district,253236
4113,karnataka,2019,4,chamarajanagara district,98140
4114,karnataka,2019,4,dakshina kannada district,423031
4115,karnataka,2019,4,hassan district,279728
4116,karnataka,2019,4,dharwad district,452178
4117,karnataka,2019,4,shivamogga district,286945
4118,karnataka,2019,4,udupi district,220313
4119,karnataka,2019,4,gadag district,129976
4120,karnataka,2020,3,mysuru district,923296
4121,karnataka,2020,3,chitradurga district,300719
4122,karnataka,2020,3,kalaburagi district,507894
4123,karnataka,2020,3,ramanagara district,329112
4124,karnataka,2020,3,mandya district,386051
4125,karnataka,2020,3,kodagu district,127160
4126,karnataka,2020,3,chikkamagaluru district,240177
4127,karnataka,2020,3,haveri district,243591
4128,karnataka,2020,3,ballari district,595935
4129,karnataka,2020,3,belagavi district,951629
4130,karnataka,2020,3,kolar district,449470
4131,karnataka,2020,3,uttara kannada district,287730
4132,karnataka,2020,3,tumakuru district,618091
4133,karnataka,2020,3,yadgir district,157834
4134,karnataka,2020,3,bengaluru urban district,8611452
4135,karnataka,2020,3,chikkaballapura district,313480
4136,karnataka,2020,3,davanagere district,426961
4137,karnataka,2020,3,bagalkote district,376754
4138,karnataka,2020,3,vijayapura district,458119
4139,karnataka,2020,3,koppal district,239771
4140,karnataka,2020,3,bidar district,347354
4141,karnataka,2020,3,bengaluru rural district,543893
4142,karnataka,2020,3,raichur district,357794
4143,karnataka,2020,3,chamarajanagara district,145166
4144,karnataka,2020,3,dakshina kannada district,617552
4145,karnataka,2020,3,hassan district,407970
4146,karnataka,2020,3,dharwad district,608659
